,arm_name,metric_name,mean,sem,trial_index
567,142_0,latency,0.5835660584396881,0.0,142
568,143_0,accuracy,0.7900815217391304,0.0,143
569,143_0,weight,0.7068017909534728,0.0,143
570,143_0,ram,0.6973324794501795,0.0,143
571,143_0,latency,0.6108818979285716,0.0,143
572,144_0,accuracy,0.6512915129151291,0.0,144
573,144_0,weight,0.6494601333832277,0.0,144
574,144_0,ram,0.6261452295703924,0.0,144
575,144_0,latency,0.48319930220327983,0.0,144
576,145_0,accuracy,0.7349869451697129,0.0,145
577,145_0,weight,0.6732092728315143,0.0,145
578,145_0,ram,0.6464383821997619,0.0,145
579,145_0,latency,0.6087870472221053,0.0,145
580,146_0,accuracy,0.824279007377599,0.0,146
581,146_0,weight,0.7204314942471036,0.0,146
582,146_0,ram,0.7028295887700757,0.0,146
583,146_0,latency,0.7003126584220699,0.0,146
584,147_0,accuracy,0.7521058965102286,0.0,147
585,147_0,weight,0.7101511961143777,0.0,147
586,147_0,ram,0.6999198729671845,0.0,147
587,147_0,latency,0.7259077223775245,0.0,147
588,148_0,accuracy,0.7002670226969292,0.0,148
589,148_0,weight,0.6083206203059248,0.0,148
590,148_0,ram,0.6223923086933512,0.0,148
591,148_0,latency,0.41708678050552833,0.0,148
592,149_0,accuracy,0.7579575596816976,0.0,149
593,149_0,weight,0.7450769199665989,0.0,149
594,149_0,ram,0.7246419029541231,0.0,149
595,149_0,latency,0.7639702466611922,0.0,149
596,150_0,accuracy,0.5614864864864865,0.0,150
597,150_0,weight,0.7505938944488751,0.0,150
598,150_0,ram,0.723383475316126,0.0,150
599,150_0,latency,0.7599832485650407,0.0,150
600,151_0,accuracy,0.6209624258404747,0.0,151
601,151_0,weight,0.6665878744962975,0.0,151
602,151_0,ram,0.6335000282681464,0.0,151
603,151_0,latency,0.5706631173466299,0.0,151
604,152_0,accuracy,0.6257062146892656,0.0,152
605,152_0,weight,0.7554966746705707,0.0,152
606,152_0,ram,0.7542033978553987,0.0,152
607,152_0,latency,0.739559964261367,0.0,152
608,153_0,accuracy,0.6607913669064749,0.0,153
609,153_0,weight,0.551321849567791,0.0,153
610,153_0,ram,0.5483524857489959,0.0,153
611,153_0,latency,0.3566734514001476,0.0,153
612,154_0,accuracy,0.5628491620111732,0.0,154
613,154_0,weight,0.7084325530698379,0.0,154
614,154_0,ram,0.6887993572206589,0.0,154
615,154_0,latency,0.6344608710286955,0.0,154
616,155_0,accuracy,0.575,0.0,155
617,155_0,weight,0.7602578275100111,0.0,155
618,155_0,ram,0.756714687565165,0.0,155
619,155_0,latency,0.7448293630293695,0.0,155
620,157_0,accuracy,0.6208499335989376,0.0,157
621,157_0,weight,0.7143362656147326,0.0,157
622,157_0,ram,0.7092138735291197,0.0,157
623,157_0,latency,0.6225992756470823,0.0,157
624,159_0,accuracy,0.5551883674818242,0.0,159
625,159_0,weight,0.6547968546886022,0.0,159
626,159_0,ram,0.6475082039986375,0.0,159
627,159_0,latency,0.5070100266791462,0.0,159
628,160_0,accuracy,0.5687311178247734,0.0,160
629,160_0,weight,0.7362430678400583,0.0,160
630,160_0,ram,0.7241701830316621,0.0,160
631,160_0,latency,0.6624772394241981,0.0,160
632,161_0,accuracy,0.6499556344276841,0.0,161
633,161_0,weight,0.6077895341299427,0.0,161
634,161_0,ram,0.5658182543827347,0.0,161
635,161_0,latency,0.4248668009870743,0.0,161
636,162_0,accuracy,0.5565117613310384,0.0,162
637,162_0,weight,0.6411362786659409,0.0,162
638,162_0,ram,0.5765184797908107,0.0,162
639,162_0,latency,0.49523646465443744,0.0,162
640,163_0,accuracy,0.5798583792289536,0.0,163
641,163_0,weight,0.6881164273653423,0.0,163
642,163_0,ram,0.6832014795988138,0.0,163
643,163_0,latency,0.5710552805200554,0.0,163
644,164_0,accuracy,0.6321766561514195,0.0,164
645,164_0,weight,0.5754092895767676,0.0,164
646,164_0,ram,0.5633621510688213,0.0,164
647,164_0,latency,0.3633341725326072,0.0,164
648,165_0,accuracy,0.5503401360544218,0.0,165
649,165_0,weight,0.76809729837186,0.0,165
650,165_0,ram,0.7310882832773343,0.0,165
651,165_0,latency,0.8604083626122391,0.0,165
652,166_0,accuracy,0.7180966113914924,0.0,166
653,166_0,weight,0.6611746473196649,0.0,166
654,166_0,ram,0.6706859981113624,0.0,166
655,166_0,latency,0.5472802480908248,0.0,166
656,167_0,accuracy,0.5862068965517242,0.0,167
657,167_0,weight,0.6225458782730968,0.0,167
658,167_0,ram,0.6110617505912568,0.0,167
659,167_0,latency,0.4439311850368454,0.0,167
660,168_0,accuracy,0.5892236384704519,0.0,168
661,168_0,weight,0.6876178494250805,0.0,168
662,168_0,ram,0.6743335967248058,0.0,168
663,168_0,latency,0.6667316326426735,0.0,168
664,169_0,accuracy,0.5794986906098017,0.0,169
665,169_0,weight,0.6546838558696192,0.0,169
666,169_0,ram,0.642591780578892,0.0,169
667,169_0,latency,0.517166977887102,0.0,169
668,170_0,accuracy,0.62590799031477,0.0,170
669,170_0,weight,0.6732186534594098,0.0,170
670,170_0,ram,0.6410571786578443,0.0,170
671,170_0,latency,0.6090167172447712,0.0,170
672,171_0,accuracy,0.5721153846153846,0.0,171
673,171_0,weight,0.7476777148653531,0.0,171
674,171_0,ram,0.7453549211968649,0.0,171
675,171_0,latency,0.6964446765435143,0.0,171
676,172_0,accuracy,0.5553346587143804,0.0,172
677,172_0,weight,0.6590857686876576,0.0,172
678,172_0,ram,0.666283961395938,0.0,172
679,172_0,latency,0.5908858674260803,0.0,172
680,173_0,accuracy,0.552901023890785,0.0,173
681,173_0,weight,0.7015631479136825,0.0,173
682,173_0,ram,0.6914118676991929,0.0,173
683,173_0,latency,0.6032374600059255,0.0,173
684,174_0,accuracy,0.5477916941331575,0.0,174
685,174_0,weight,0.6518061370339605,0.0,174
686,174_0,ram,0.622339881890676,0.0,174
687,174_0,latency,0.49390293766805216,0.0,174
688,175_0,accuracy,0.5865434001027221,0.0,175
689,175_0,weight,0.6577479148388093,0.0,175
690,175_0,ram,0.6547180942343981,0.0,175
691,175_0,latency,0.5702690281135829,0.0,175
692,176_0,accuracy,0.632996632996633,0.0,176
693,176_0,weight,0.6773944722772464,0.0,176
694,176_0,ram,0.6830285817422184,0.0,176
695,176_0,latency,0.5529857696019136,0.0,176
696,177_0,accuracy,0.5614711033274956,0.0,177
697,177_0,weight,0.5886863056456056,0.0,177
698,177_0,ram,0.5533748698445671,0.0,177
699,177_0,latency,0.44098463773578456,0.0,177
700,178_0,accuracy,0.5964523281596452,0.0,178
701,178_0,weight,0.5468297980150234,0.0,178
702,178_0,ram,0.5666754281366133,0.0,178
703,178_0,latency,0.31930055767104193,0.0,178
704,179_0,accuracy,0.580141129032258,0.0,179
705,179_0,weight,0.5835319277937264,0.0,179
706,179_0,ram,0.5762526280830181,0.0,179
707,179_0,latency,0.4113417491137491,0.0,179
708,180_0,accuracy,0.556921086675291,0.0,180
709,180_0,weight,0.7305041668648047,0.0,180
710,180_0,ram,0.7235571077328383,0.0,180
711,180_0,latency,0.6772784619345801,0.0,180
712,181_0,accuracy,0.6204024982650937,0.0,181
713,181_0,weight,0.6913706404852402,0.0,181
714,181_0,ram,0.6863825481373309,0.0,181
715,181_0,latency,0.6949098443809743,0.0,181
716,182_0,accuracy,0.512751677852349,0.0,182
717,182_0,weight,0.7521331343804581,0.0,182
718,182_0,ram,0.7495587052027701,0.0,182
719,182_0,latency,0.6985571443872036,0.0,182
720,183_0,accuracy,0.5457604306864065,0.0,183
721,183_0,weight,0.7058429717583065,0.0,183
722,183_0,ram,0.7071039939674223,0.0,183
723,183_0,latency,0.6379316626443631,0.0,183
724,184_0,accuracy,0.569283276450512,0.0,184
725,184_0,weight,0.6990590138096108,0.0,184
726,184_0,ram,0.688352857190543,0.0,184
727,184_0,latency,0.6715547999941797,0.0,184
728,185_0,accuracy,0.488110964332893,0.0,185
729,185_0,weight,0.6325839255290919,0.0,185
730,185_0,ram,0.6376818658012228,0.0,185
731,185_0,latency,0.45528968971058204,0.0,185
732,186_0,accuracy,0.7377265238879737,0.0,186
733,186_0,weight,0.5920346194041387,0.0,186
734,186_0,ram,0.577397105095847,0.0,186
735,186_0,latency,0.4414069186934599,0.0,186
736,189_0,accuracy,0.5566666666666666,0.0,189
737,189_0,weight,0.6768186085366866,0.0,189
738,189_0,ram,0.6518528328042865,0.0,189
739,189_0,latency,0.5729050710845532,0.0,189
740,190_0,accuracy,0.5390728476821192,0.0,190
741,190_0,weight,0.7518469790279352,0.0,190
742,190_0,ram,0.749190440191122,0.0,190
743,190_0,latency,0.702297947208918,0.0,190
744,191_0,accuracy,0.5425531914893618,0.0,191
745,191_0,weight,0.772057748533047,0.0,191
746,191_0,ram,0.7597900613180024,0.0,191
747,191_0,latency,0.8616596896271843,0.0,191
748,192_0,accuracy,0.6010265982267848,0.0,192
749,192_0,weight,0.5562368439976513,0.0,192
750,192_0,ram,0.5375880190745155,0.0,192
751,192_0,latency,0.31746408325668285,0.0,192
752,193_0,accuracy,0.6154910096818811,0.0,193
753,193_0,weight,0.6849809111027404,0.0,193
754,193_0,ram,0.6377553073300656,0.0,193
755,193_0,latency,0.5867962842163913,0.0,193
756,194_0,accuracy,0.5551575931232091,0.0,194
757,194_0,weight,0.6629661768795803,0.0,194
758,194_0,ram,0.6590425802806615,0.0,194
759,194_0,latency,0.5216724800741126,0.0,194
760,195_0,accuracy,0.6994693680656054,0.0,195
761,195_0,weight,0.5947996365248465,0.0,195
762,195_0,ram,0.590876537428346,0.0,195
763,195_0,latency,0.46063054619843724,0.0,195
764,196_0,accuracy,0.48378378378378384,0.0,196
765,196_0,weight,0.7345111293372478,0.0,196
766,196_0,ram,0.7097974956815758,0.0,196
767,196_0,latency,0.7327194428741567,0.0,196
768,197_0,accuracy,0.7532051282051282,0.0,197
769,197_0,weight,0.5918309799897148,0.0,197
770,197_0,ram,0.6172273355872945,0.0,197
771,197_0,latency,0.49779420675201824,0.0,197
772,198_0,accuracy,0.4932787843366452,0.0,198
773,198_0,weight,0.6485738795742487,0.0,198
774,198_0,ram,0.6390261748706801,0.0,198
775,198_0,latency,0.5562113335409941,0.0,198
776,199_0,accuracy,0.5236220472440944,0.0,199
777,199_0,weight,0.652328424472228,0.0,199
778,199_0,ram,0.6493212299035803,0.0,199
779,199_0,latency,0.48713270393616487,0.0,199
780,200_0,accuracy,0.6209016393442623,0.0,200
781,200_0,weight,0.6579432654540819,0.0,200
782,200_0,ram,0.6687654895583491,0.0,200
783,200_0,latency,0.5125166469564466,0.0,200
784,201_0,accuracy,0.640203932993445,0.0,201
785,201_0,weight,0.699158265558629,0.0,201
786,201_0,ram,0.6859799338394471,0.0,201
787,201_0,latency,0.6675202067350722,0.0,201
788,202_0,accuracy,0.6225425950196593,0.0,202
789,202_0,weight,0.6192193576055616,0.0,202
790,202_0,ram,0.6308353025963082,0.0,202
791,202_0,latency,0.4292895550509473,0.0,202
792,203_0,accuracy,0.6904761904761905,0.0,203
793,203_0,weight,0.6552154062853748,0.0,203
794,203_0,ram,0.6489264858841717,0.0,203
795,203_0,latency,0.6500851874053606,0.0,203
796,204_0,accuracy,0.5468509984639016,0.0,204
797,204_0,weight,0.670731374147241,0.0,204
798,204_0,ram,0.6646907998677339,0.0,204
799,204_0,latency,0.5677254078593332,0.0,204
800,205_0,accuracy,0.6460637605725439,0.0,205
801,205_0,weight,0.62650600396192,0.0,205
802,205_0,ram,0.5955771163187703,0.0,205
803,205_0,latency,0.4986407628110814,0.0,205
804,206_0,accuracy,0.5395381385584325,0.0,206
805,206_0,weight,0.7355755630290497,0.0,206
806,206_0,ram,0.7293619292300617,0.0,206
807,206_0,latency,0.6706537996044476,0.0,206
808,207_0,accuracy,0.7565656565656566,0.0,207
809,207_0,weight,0.6623126962901306,0.0,207
810,207_0,ram,0.6078655097555852,0.0,207
811,207_0,latency,0.5659574798655613,0.0,207
812,208_0,accuracy,0.7315292096219932,0.0,208
813,208_0,weight,0.661468544901241,0.0,208
814,208_0,ram,0.612158013917931,0.0,208
815,208_0,latency,0.543900066259727,0.0,208
816,209_0,accuracy,0.751503006012024,0.0,209
817,209_0,weight,0.7229770532390003,0.0,209
818,209_0,ram,0.6991984137139117,0.0,209
819,209_0,latency,0.7029840306719398,0.0,209
820,210_0,accuracy,0.5381870092790864,0.0,210
821,210_0,weight,0.6996291712328577,0.0,210
822,210_0,ram,0.7015524150134902,0.0,210
823,210_0,latency,0.6241699988285443,0.0,210
824,211_0,accuracy,0.7888307155322862,0.0,211
825,211_0,weight,0.6156259586525116,0.0,211
826,211_0,ram,0.5987469182472439,0.0,211
827,211_0,latency,0.4704058561384697,0.0,211
828,212_0,accuracy,0.5229166666666667,0.0,212
829,212_0,weight,0.7305844936121534,0.0,212
830,212_0,ram,0.7233769156085408,0.0,212
831,212_0,latency,0.6469425463765865,0.0,212
832,213_0,accuracy,0.5558620689655173,0.0,213
833,213_0,weight,0.6989473468082472,0.0,213
834,213_0,ram,0.6709614122455823,0.0,213
835,213_0,latency,0.6269282035483006,0.0,213
836,214_0,accuracy,0.5480349344978166,0.0,214
837,214_0,weight,0.7200634593999667,0.0,214
838,214_0,ram,0.6939986089792308,0.0,214
839,214_0,latency,0.6703366013339386,0.0,214
840,215_0,accuracy,0.5807860262008734,0.0,215
841,215_0,weight,0.7305916349180634,0.0,215
842,215_0,ram,0.7089965214449899,0.0,215
843,215_0,latency,0.7731169422666686,0.0,215
844,216_0,accuracy,0.5351043643263758,0.0,216
845,216_0,weight,0.7107224182475758,0.0,216
846,216_0,ram,0.6890943854202589,0.0,216
847,216_0,latency,0.7347244480091306,0.0,216
848,217_0,accuracy,0.5951016154247004,0.0,217
849,217_0,weight,0.6625573153242913,0.0,217
850,217_0,ram,0.6360099201023205,0.0,217
851,217_0,latency,0.610893139113559,0.0,217
852,218_0,accuracy,0.556241426611797,0.0,218
853,218_0,weight,0.7222546088886845,0.0,218
854,218_0,ram,0.7171459980324262,0.0,218
855,218_0,latency,0.6399629752704876,0.0,218
856,219_0,accuracy,0.6488706365503081,0.0,219
857,219_0,weight,0.5712375453355892,0.0,219
858,219_0,ram,0.5809069741501522,0.0,219
859,219_0,latency,0.33025304826228596,0.0,219
860,220_0,accuracy,0.5028759244042729,0.0,220
861,220_0,weight,0.6675721201085377,0.0,220
862,220_0,ram,0.6315501866124823,0.0,220
863,220_0,latency,0.5091341445037959,0.0,220
864,221_0,accuracy,0.5539811066126856,0.0,221
865,221_0,weight,0.6614860118338618,0.0,221
866,221_0,ram,0.648730136085201,0.0,221
867,221_0,latency,0.590703113187689,0.0,221
868,222_0,accuracy,0.5721844293272864,0.0,222
869,222_0,weight,0.7458501698952934,0.0,222
870,222_0,ram,0.7254024272227765,0.0,222
871,222_0,latency,0.8053390167945728,0.0,222
872,223_0,accuracy,0.5562130177514792,0.0,223
873,223_0,weight,0.625594968361304,0.0,223
874,223_0,ram,0.6079376625801812,0.0,223
875,223_0,latency,0.45199578201887863,0.0,223
876,224_0,accuracy,0.6672167216721672,0.0,224
877,224_0,weight,0.6806103617109409,0.0,224
878,224_0,ram,0.6365308502288224,0.0,224
879,224_0,latency,0.5474116722767358,0.0,224
880,225_0,accuracy,0.5721889554224884,0.0,225
881,225_0,weight,0.6715011690565829,0.0,225
882,225_0,ram,0.6539782823309102,0.0,225
883,225_0,latency,0.6202163249418332,0.0,225
884,226_0,accuracy,0.7637283236994219,0.0,226
885,226_0,weight,0.710062222107558,0.0,226
886,226_0,ram,0.6934764515873784,0.0,226
887,226_0,latency,0.6787532879373706,0.0,226
888,227_0,accuracy,0.649537037037037,0.0,227
889,227_0,weight,0.45380348437812795,0.0,227
890,227_0,ram,0.4962642902856371,0.0,227
891,227_0,latency,0.1110380461506494,0.0,227
892,228_0,accuracy,0.5716282320055905,0.0,228
893,228_0,weight,0.612871317448081,0.0,228
894,228_0,ram,0.5917919617965129,0.0,228
895,228_0,latency,0.35494898871786296,0.0,228
896,230_0,accuracy,0.6628378378378379,0.0,230
897,230_0,weight,0.7213592617313753,0.0,230
898,230_0,ram,0.7234525700130787,0.0,230
899,230_0,latency,0.6640078467367317,0.0,230
900,231_0,accuracy,0.5412445730824891,0.0,231
901,231_0,weight,0.7055967843386295,0.0,231
902,231_0,ram,0.6866386700129741,0.0,231
903,231_0,latency,0.6719472034030683,0.0,231
904,232_0,accuracy,0.5591240875912409,0.0,232
905,232_0,weight,0.7352717928659501,0.0,232
906,232_0,ram,0.7126396314735656,0.0,232
907,232_0,latency,0.7198447724262318,0.0,232
908,233_0,accuracy,0.5494125777470629,0.0,233
909,233_0,weight,0.6594631439144569,0.0,233
910,233_0,ram,0.6263727808368347,0.0,233
911,233_0,latency,0.5040754849454789,0.0,233
912,234_0,accuracy,0.7684060042887777,0.0,234
913,234_0,weight,0.5722238022777197,0.0,234
914,234_0,ram,0.5975216554553242,0.0,234
915,234_0,latency,0.37262376065687053,0.0,234
916,235_0,accuracy,0.5223184543637576,0.0,235
917,235_0,weight,0.7409441988116507,0.0,235
918,235_0,ram,0.7381214784729487,0.0,235
919,235_0,latency,0.6797943298227616,0.0,235
920,236_0,accuracy,0.5764248704663213,0.0,236
921,236_0,weight,0.659671923580008,0.0,236
922,236_0,ram,0.6297748469223706,0.0,236
923,236_0,latency,0.6047517565728993,0.0,236
924,237_0,accuracy,0.5724797645327446,0.0,237
925,237_0,weight,0.6922078715957828,0.0,237
926,237_0,ram,0.6943032701918794,0.0,237
927,237_0,latency,0.5807376743410181,0.0,237
928,238_0,accuracy,0.5923913043478262,0.0,238
929,238_0,weight,0.5859689809737073,0.0,238
930,238_0,ram,0.5919388842399401,0.0,238
931,238_0,latency,0.4055450514401881,0.0,238
932,239_0,accuracy,0.5458851391355832,0.0,239
933,239_0,weight,0.6709714221848272,0.0,239
934,239_0,ram,0.635843903905257,0.0,239
935,239_0,latency,0.6068645789079274,0.0,239
936,240_0,accuracy,0.6010733452593917,0.0,240
937,240_0,weight,0.62383397188325,0.0,240
938,240_0,ram,0.5747420492052174,0.0,240
939,240_0,latency,0.5079646586587226,0.0,240
940,241_0,accuracy,0.5574603174603174,0.0,241
941,241_0,weight,0.7301142103921323,0.0,241
942,241_0,ram,0.7235514526358645,0.0,241
943,241_0,latency,0.6703169621017636,0.0,241
944,242_0,accuracy,0.5422781271837875,0.0,242
945,242_0,weight,0.6840656686281688,0.0,242
946,242_0,ram,0.6809304163909754,0.0,242
947,242_0,latency,0.5922586811028432,0.0,242
948,243_0,accuracy,0.5697424892703863,0.0,243
949,243_0,weight,0.6820510686735933,0.0,243
950,243_0,ram,0.6710193511924621,0.0,243
951,243_0,latency,0.5770135011166581,0.0,243
952,244_0,accuracy,0.6155988857938719,0.0,244
953,244_0,weight,0.6110210321469693,0.0,244
954,244_0,ram,0.6101174113640193,0.0,244
955,244_0,latency,0.40724326158542334,0.0,244
956,245_0,accuracy,0.6075949367088608,0.0,245
957,245_0,weight,0.6591326862571095,0.0,245
958,245_0,ram,0.6667050873785522,0.0,245
959,245_0,latency,0.5444281947629994,0.0,245
960,246_0,accuracy,0.6167706167706168,0.0,246
961,246_0,weight,0.7681737548757671,0.0,246
962,246_0,ram,0.7547925429081669,0.0,246
963,246_0,latency,0.8499650691592013,0.0,246
964,247_0,accuracy,0.6575565980012237,0.0,247
965,247_0,weight,0.599589132910112,0.0,247
966,247_0,ram,0.5628818613460023,0.0,247
967,247_0,latency,0.30894947590592525,0.0,247
968,248_0,accuracy,0.7176308539944903,0.0,248
969,248_0,weight,0.7594240698354157,0.0,248
970,248_0,ram,0.7355433352690051,0.0,248
971,248_0,latency,0.7797381134211762,0.0,248
972,249_0,accuracy,0.5458333333333334,0.0,249
973,249_0,weight,0.7466579003775603,0.0,249
974,249_0,ram,0.7466588241125811,0.0,249
975,249_0,latency,0.7179611204236852,0.0,249
976,250_0,accuracy,0.6220043572984749,0.0,250
977,250_0,weight,0.6701207761386744,0.0,250
978,250_0,ram,0.6205006150397231,0.0,250
979,250_0,latency,0.6294298480706386,0.0,250
980,251_0,accuracy,0.6444497722368736,0.0,251
981,251_0,weight,0.6190185034988336,0.0,251
982,251_0,ram,0.5568727479980449,0.0,251
983,251_0,latency,0.3305983090493913,0.0,251
984,252_0,accuracy,0.5837765957446808,0.0,252
985,252_0,weight,0.6760770521068025,0.0,252
986,252_0,ram,0.6547984224617438,0.0,252
987,252_0,latency,0.6569732952677885,0.0,252
988,253_0,accuracy,0.533380182712579,0.0,253
989,253_0,weight,0.617667185155932,0.0,253
990,253_0,ram,0.6086260807956471,0.0,253
991,253_0,latency,0.4000333912052769,0.0,253
992,254_0,accuracy,0.5633617859487853,0.0,254
993,254_0,weight,0.7364880870671292,0.0,254
994,254_0,ram,0.7322096727864341,0.0,254
995,254_0,latency,0.6977624374644793,0.0,254
996,255_0,accuracy,0.5318032786885246,0.0,255
997,255_0,weight,0.6459176211473641,0.0,255
998,255_0,ram,0.6084083860851074,0.0,255
999,255_0,latency,0.49177111940657064,0.0,255
1000,256_0,accuracy,0.5494661921708185,0.0,256
1001,256_0,weight,0.7450006048018962,0.0,256
1002,256_0,ram,0.7317587880929488,0.0,256
1003,256_0,latency,0.8052102692218316,0.0,256
1004,257_0,accuracy,0.5497198879551821,0.0,257
1005,257_0,weight,0.6784223728619752,0.0,257
1006,257_0,ram,0.6816688065230216,0.0,257
1007,257_0,latency,0.5815066686437794,0.0,257
1008,258_0,accuracy,0.5212121212121212,0.0,258
1009,258_0,weight,0.7077126278116384,0.0,258
1010,258_0,ram,0.6998058591813898,0.0,258
1011,258_0,latency,0.6881869044211085,0.0,258
1012,259_0,accuracy,0.6033478893740902,0.0,259
1013,259_0,weight,0.7649960572706135,0.0,259
1014,259_0,ram,0.7431776640514272,0.0,259
1015,259_0,latency,0.8386392388026469,0.0,259
1016,260_0,accuracy,0.7874659400544959,0.0,260
1017,260_0,weight,0.6736391127740329,0.0,260
1018,260_0,ram,0.6579876326497369,0.0,260
1019,260_0,latency,0.5985336390918288,0.0,260
1020,261_0,accuracy,0.5517241379310345,0.0,261
1021,261_0,weight,0.7036925089676088,0.0,261
1022,261_0,ram,0.7002899255986054,0.0,261
1023,261_0,latency,0.5926200781822487,0.0,261
1024,262_0,accuracy,0.629180546302465,0.0,262
1025,262_0,weight,0.5693958783186811,0.0,262
1026,262_0,ram,0.5606548260969355,0.0,262
1027,262_0,latency,0.4321894632874934,0.0,262
1028,263_0,accuracy,0.6276094276094276,0.0,263
1029,263_0,weight,0.6811114680189023,0.0,263
1030,263_0,ram,0.6748154135707413,0.0,263
1031,263_0,latency,0.6354242747426538,0.0,263
1032,264_0,accuracy,0.5867237687366167,0.0,264
1033,264_0,weight,0.6976488108326169,0.0,264
1034,264_0,ram,0.6978807083353709,0.0,264
1035,264_0,latency,0.6203611901383288,0.0,264
1036,265_0,accuracy,0.6392805055906661,0.0,265
1037,265_0,weight,0.6557328654026486,0.0,265
1038,265_0,ram,0.6587194634597624,0.0,265
1039,265_0,latency,0.536925456192458,0.0,265
1040,266_0,accuracy,0.669761273209549,0.0,266
1041,266_0,weight,0.6419357088008417,0.0,266
1042,266_0,ram,0.6223079451172648,0.0,266
1043,266_0,latency,0.5587980924809248,0.0,266
1044,267_0,accuracy,0.521098459477562,0.0,267
1045,267_0,weight,0.7115798714924444,0.0,267
1046,267_0,ram,0.6909936728539492,0.0,267
1047,267_0,latency,0.68406800829363,0.0,267
1048,268_0,accuracy,0.5416927899686521,0.0,268
1049,268_0,weight,0.6773009206957907,0.0,268
1050,268_0,ram,0.6686120628214401,0.0,268
1051,268_0,latency,0.6090108197991119,0.0,268
1052,269_0,accuracy,0.5360269360269361,0.0,269
1053,269_0,weight,0.6834173393850169,0.0,269
1054,269_0,ram,0.6646560335556649,0.0,269
1055,269_0,latency,0.6363133496469165,0.0,269
1056,270_0,accuracy,0.6176686217008798,0.0,270
1057,270_0,weight,0.6420071905548498,0.0,270
1058,270_0,ram,0.606752558455244,0.0,270
1059,270_0,latency,0.5819538228282827,0.0,270
1060,271_0,accuracy,0.5131948343627175,0.0,271
1061,271_0,weight,0.5837726112049091,0.0,271
1062,271_0,ram,0.5759506404700537,0.0,271
1063,271_0,latency,0.4300919803625443,0.0,271
1064,272_0,accuracy,0.5637619553666313,0.0,272
1065,272_0,weight,0.6588578451344076,0.0,272
1066,272_0,ram,0.656162638484146,0.0,272
1067,272_0,latency,0.5663464526823122,0.0,272
1068,273_0,accuracy,0.5547445255474452,0.0,273
1069,273_0,weight,0.7021030087389217,0.0,273
1070,273_0,ram,0.6774744427364847,0.0,273
1071,273_0,latency,0.6657378509062454,0.0,273
1072,274_0,accuracy,0.8757596218771101,0.0,274
1073,274_0,weight,0.5600745185227155,0.0,274
1074,274_0,ram,0.5919039387551929,0.0,274
1075,274_0,latency,0.3123530983672955,0.0,274
1076,275_0,accuracy,0.5917201998572448,0.0,275
1077,275_0,weight,0.7323741885417994,0.0,275
1078,275_0,ram,0.7344079858593481,0.0,275
1079,275_0,latency,0.6599323324839965,0.0,275
1080,276_0,accuracy,0.515803631472764,0.0,276
1081,276_0,weight,0.7467358429369874,0.0,276
1082,276_0,ram,0.7416828105968669,0.0,276
1083,276_0,latency,0.7353384464841332,0.0,276
1084,277_0,accuracy,0.5953488372093023,0.0,277
1085,277_0,weight,0.681427054634316,0.0,277
1086,277_0,ram,0.6833378826547163,0.0,277
1087,277_0,latency,0.5539123149719792,0.0,277
1088,278_0,accuracy,0.6853845156270264,0.0,278
1089,278_0,weight,0.4928873278756856,0.0,278
1090,278_0,ram,0.5197953115119062,0.0,278
1091,278_0,latency,0.2542599007790821,0.0,278
1092,279_0,accuracy,0.6364668053716663,0.0,279
1093,279_0,weight,0.5920186752631241,0.0,279
1094,279_0,ram,0.5543131290627591,0.0,279
1095,279_0,latency,0.3158218570182088,0.0,279
1096,280_0,accuracy,0.5565335138794855,0.0,280
1097,280_0,weight,0.7082557488134561,0.0,280
1098,280_0,ram,0.6846792292789383,0.0,280
1099,280_0,latency,0.6647070141149211,0.0,280
1100,281_0,accuracy,0.5259701492537314,0.0,281
1101,281_0,weight,0.7306038195427912,0.0,281
1102,281_0,ram,0.708627631299998,0.0,281
1103,281_0,latency,0.7696122978876168,0.0,281
1104,282_0,accuracy,0.6639629200463499,0.0,282
1105,282_0,weight,0.6392157688451215,0.0,282
1106,282_0,ram,0.6433593749836685,0.0,282
1107,282_0,latency,0.5044255424879877,0.0,282
1108,283_0,accuracy,0.6083761939750183,0.0,283
1109,283_0,weight,0.7627769343106979,0.0,283
1110,283_0,ram,0.7508990495494919,0.0,283
1111,283_0,latency,0.8393626013079594,0.0,283
1112,284_0,accuracy,0.6007526513855628,0.0,284
1113,284_0,weight,0.5688793780188596,0.0,284
1114,284_0,ram,0.5754688056950144,0.0,284
1115,284_0,latency,0.4129229384461619,0.0,284
1116,285_0,accuracy,0.5246010638297872,0.0,285
1117,285_0,weight,0.7203771832733185,0.0,285
1118,285_0,ram,0.7177987075577484,0.0,285
1119,285_0,latency,0.6561700707512761,0.0,285
1120,286_0,accuracy,0.6134185303514377,0.0,286
1121,286_0,weight,0.6419936956540822,0.0,286
1122,286_0,ram,0.6333224181480802,0.0,286
1123,286_0,latency,0.52955084121053,0.0,286
1124,287_0,accuracy,0.567741935483871,0.0,287
1125,287_0,weight,0.6443117457355015,0.0,287
1126,287_0,ram,0.6585713689974946,0.0,287
1127,287_0,latency,0.4870849914730305,0.0,287
1128,288_0,accuracy,0.6983388704318937,0.0,288
1129,288_0,weight,0.6433055418774991,0.0,288
1130,288_0,ram,0.6485246270698444,0.0,288
1131,288_0,latency,0.5157747204367178,0.0,288
1132,289_0,accuracy,0.5678210678210678,0.0,289
1133,289_0,weight,0.6406566857530998,0.0,289
